"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","HHFA","CURDEP","PC_HHFA","A","2009",28.85282,
"CHE","HHFA","CURDEP","PC_HHFA","A","2010",30.10548,
"CHE","HHFA","CURDEP","PC_HHFA","A","2011",31.68596,
"CHE","HHFA","CURDEP","PC_HHFA","A","2012",32.2703,
"CHE","HHFA","CURDEP","PC_HHFA","A","2013",32.60809,
"CHE","HHFA","CURDEP","PC_HHFA","A","2014",32.65578,
"CHE","HHFA","CURDEP","PC_HHFA","A","2015",32.58004,
"CHE","HHFA","CURDEP","PC_HHFA","A","2016",32.92765,
"CHE","HHFA","CURDEP","PC_HHFA","A","2017",32.60203,
"CHE","HHFA","CURDEP","PC_HHFA","A","2018",33.35552,
"CHE","HHFA","CURDEP","PC_HHFA","A","2019",32.15014,
"CHE","HHFA","CURDEP","PC_HHFA","A","2020",32.04921,
"CHE","HHFA","CURDEP","PC_HHFA","A","2021",30.10323,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","1999",6.112209,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2000",6.160855,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2001",6.512367,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2002",6.802207,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2003",6.440526,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2004",6.245419,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2005",6.046705,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2006",5.652045,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2007",5.363992,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2008",5.906526,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2009",5.67074,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2010",5.564326,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2011",5.458825,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2012",5.328516,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2013",5.058197,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2014",4.747808,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2015",4.703613,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2016",4.54409,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2017",4.25856,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2018",4.216176,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2019",3.885463,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2020",3.752549,
"CHE","HHFA","LIFEINSRSV","PC_HHFA","A","2021",3.511953,
"CHE","HHFA","MFSH","PC_HHFA","A","1999",7.714249,
"CHE","HHFA","MFSH","PC_HHFA","A","2000",8.777638,
"CHE","HHFA","MFSH","PC_HHFA","A","2001",8.890677,
"CHE","HHFA","MFSH","PC_HHFA","A","2002",8.136689,
"CHE","HHFA","MFSH","PC_HHFA","A","2003",8.612547,
"CHE","HHFA","MFSH","PC_HHFA","A","2004",9.899564,
"CHE","HHFA","MFSH","PC_HHFA","A","2005",10.66934,
"CHE","HHFA","MFSH","PC_HHFA","A","2006",11.31942,
"CHE","HHFA","MFSH","PC_HHFA","A","2007",11.68622,
"CHE","HHFA","MFSH","PC_HHFA","A","2008",9.126153,
"CHE","HHFA","MFSH","PC_HHFA","A","2009",9.580241,
"CHE","HHFA","MFSH","PC_HHFA","A","2010",9.50089,
"CHE","HHFA","MFSH","PC_HHFA","A","2011",8.578715,
"CHE","HHFA","MFSH","PC_HHFA","A","2012",8.819766,
"CHE","HHFA","MFSH","PC_HHFA","A","2013",9.085793,
"CHE","HHFA","MFSH","PC_HHFA","A","2014",9.714001,
"CHE","HHFA","MFSH","PC_HHFA","A","2015",9.925149,
"CHE","HHFA","MFSH","PC_HHFA","A","2016",10.08257,
"CHE","HHFA","MFSH","PC_HHFA","A","2017",10.93054,
"CHE","HHFA","MFSH","PC_HHFA","A","2018",10.48626,
"CHE","HHFA","MFSH","PC_HHFA","A","2019",11.24484,
"CHE","HHFA","MFSH","PC_HHFA","A","2020",11.90185,
"CHE","HHFA","MFSH","PC_HHFA","A","2021",13.42646,
"CHE","HHFA","PENSIONF","PC_HHFA","A","1999",28.87126,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2000",29.37074,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2001",31.09797,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2002",33.34926,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2003",32.49051,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2004",32.29754,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2005",31.52736,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2006",30.57636,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2007",30.63774,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2008",34.0637,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2009",32.9875,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2010",33.19359,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2011",33.69765,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2012",33.57912,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2013",33.14873,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2014",33.14651,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2015",34.02671,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2016",34.19139,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2017",33.50816,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2018",34.48706,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2019",33.85254,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2020",33.7559,
"CHE","HHFA","PENSIONF","PC_HHFA","A","2021",32.70156,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","1999",10.07528,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2000",9.462109,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2001",9.485126,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2002",9.605165,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2003",8.617157,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2004",8.002924,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2005",7.906796,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2006",8.268636,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2007",8.824724,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2008",8.748012,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2009",8.615692,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2010",7.395831,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2011",6.607088,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2012",6.137399,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2013",5.22334,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2014",4.730222,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2015",4.044065,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2016",3.656443,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2017",3.477503,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2018",3.343217,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2019",3.378047,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2020",2.985606,
"CHE","HHFA","SECOTHSH","PC_HHFA","A","2021",2.718182,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","1999",18.4478,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2000",18.69799,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2001",15.39796,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2002",11.5879,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2003",12.99208,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2004",12.7878,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2005",13.25604,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2006",13.88764,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2007",12.95221,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2008",9.312163,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2009",10.97317,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2010",10.91475,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2011",10.65992,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2012",10.77282,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2013",11.95268,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2014",12.17406,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2015",11.93559,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2016",11.91207,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2017",12.72295,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2018",11.45786,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2019",13.00718,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2020",13.20858,
"CHE","HHFA","SHOTHEQTY","PC_HHFA","A","2021",15.39143,
"GBR","HHFA","CURDEP","PC_HHFA","A","1995",21.76449,
"GBR","HHFA","CURDEP","PC_HHFA","A","1996",21.43032,
"GBR","HHFA","CURDEP","PC_HHFA","A","1997",21.54868,
"GBR","HHFA","CURDEP","PC_HHFA","A","1998",19.47074,
"GBR","HHFA","CURDEP","PC_HHFA","A","1999",19.15242,
"GBR","HHFA","CURDEP","PC_HHFA","A","2000",19.42641,
"GBR","HHFA","CURDEP","PC_HHFA","A","2001",21.15866,
"GBR","HHFA","CURDEP","PC_HHFA","A","2002",22.57343,
"GBR","HHFA","CURDEP","PC_HHFA","A","2003",23.03054,
"GBR","HHFA","CURDEP","PC_HHFA","A","2004",23.43899,
"GBR","HHFA","CURDEP","PC_HHFA","A","2005",22.95691,
"GBR","HHFA","CURDEP","PC_HHFA","A","2006",23.77439,
"GBR","HHFA","CURDEP","PC_HHFA","A","2007",24.48376,
"GBR","HHFA","CURDEP","PC_HHFA","A","2008",26.82936,
"GBR","HHFA","CURDEP","PC_HHFA","A","2009",25.03085,
"GBR","HHFA","CURDEP","PC_HHFA","A","2010",24.58696,
"GBR","HHFA","CURDEP","PC_HHFA","A","2011",23.48741,
"GBR","HHFA","CURDEP","PC_HHFA","A","2012",23.75834,
"GBR","HHFA","CURDEP","PC_HHFA","A","2013",24.31009,
"GBR","HHFA","CURDEP","PC_HHFA","A","2014",22.79063,
"GBR","HHFA","CURDEP","PC_HHFA","A","2015",23.71695,
"GBR","HHFA","CURDEP","PC_HHFA","A","2016",23.174,
"GBR","HHFA","CURDEP","PC_HHFA","A","2017",23.33236,
"GBR","HHFA","CURDEP","PC_HHFA","A","2018",24.84863,
"GBR","HHFA","CURDEP","PC_HHFA","A","2019",24.2231,
"GBR","HHFA","CURDEP","PC_HHFA","A","2020",25.26004,
"GBR","HHFA","CURDEP","PC_HHFA","A","2021",25.7347,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","1995",14.79624,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","1996",15.38151,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","1997",17.58492,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","1998",17.45479,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","1999",18.24396,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2000",18.22688,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2001",17.89269,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2002",17.00418,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2003",16.60538,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2004",15.84703,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2005",15.62051,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2006",15.34594,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2007",14.88254,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2008",12.96246,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2009",12.26548,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2010",12.24333,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2011",11.00111,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2012",10.80007,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2013",11.09341,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2014",10.19691,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2015",10.71131,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2016",10.84468,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2017",10.89877,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2018",10.94255,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2019",10.97886,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2020",10.61612,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2021",10.30671,
"GBR","HHFA","MFSH","PC_HHFA","A","1995",3.757915,
"GBR","HHFA","MFSH","PC_HHFA","A","1996",3.974514,
"GBR","HHFA","MFSH","PC_HHFA","A","1997",4.132566,
"GBR","HHFA","MFSH","PC_HHFA","A","1998",3.978101,
"GBR","HHFA","MFSH","PC_HHFA","A","1999",4.399236,
"GBR","HHFA","MFSH","PC_HHFA","A","2000",4.446008,
"GBR","HHFA","MFSH","PC_HHFA","A","2001",4.258005,
"GBR","HHFA","MFSH","PC_HHFA","A","2002",3.879378,
"GBR","HHFA","MFSH","PC_HHFA","A","2003",4.030333,
"GBR","HHFA","MFSH","PC_HHFA","A","2004",4.035373,
"GBR","HHFA","MFSH","PC_HHFA","A","2005",4.081165,
"GBR","HHFA","MFSH","PC_HHFA","A","2006",4.317836,
"GBR","HHFA","MFSH","PC_HHFA","A","2007",3.983031,
"GBR","HHFA","MFSH","PC_HHFA","A","2008",3.980634,
"GBR","HHFA","MFSH","PC_HHFA","A","2009",3.736366,
"GBR","HHFA","MFSH","PC_HHFA","A","2010",3.862187,
"GBR","HHFA","MFSH","PC_HHFA","A","2011",3.566399,
"GBR","HHFA","MFSH","PC_HHFA","A","2012",3.836082,
"GBR","HHFA","MFSH","PC_HHFA","A","2013",4.503726,
"GBR","HHFA","MFSH","PC_HHFA","A","2014",4.231583,
"GBR","HHFA","MFSH","PC_HHFA","A","2015",4.340058,
"GBR","HHFA","MFSH","PC_HHFA","A","2016",4.375339,
"GBR","HHFA","MFSH","PC_HHFA","A","2017",4.160078,
"GBR","HHFA","MFSH","PC_HHFA","A","2018",4.026877,
"GBR","HHFA","MFSH","PC_HHFA","A","2019",4.115934,
"GBR","HHFA","MFSH","PC_HHFA","A","2020",3.815527,
"GBR","HHFA","MFSH","PC_HHFA","A","2021",3.976103,
"GBR","HHFA","PENSIONF","PC_HHFA","A","1995",39.31472,
"GBR","HHFA","PENSIONF","PC_HHFA","A","1996",38.77199,
"GBR","HHFA","PENSIONF","PC_HHFA","A","1997",37.33576,
"GBR","HHFA","PENSIONF","PC_HHFA","A","1998",38.90467,
"GBR","HHFA","PENSIONF","PC_HHFA","A","1999",34.90889,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2000",36.73969,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2001",38.22321,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2002",41.76981,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2003",40.2776,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2004",40.82061,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2005",41.21379,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2006",39.65314,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2007",40.06306,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2008",40.7799,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2009",41.80791,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2010",42.20169,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2011",46.96701,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2012",46.74902,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2013",44.1333,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2014",47.22575,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2015",45.81234,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2016",47.21779,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2017",46.98517,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2018",46.25984,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2019",46.72496,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2020",47.14144,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2021",46.05642,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","1995",0.5260727,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","1996",0.5453357,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","1997",0.5837221,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","1998",0.5168686,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","1999",0.4777298,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2000",0.421914,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2001",0.4327961,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2002",0.4605064,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2003",0.4486063,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2004",0.4663924,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2005",0.4567883,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2006",0.515413,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2007",0.4981011,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2008",0.55611,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2009",0.5642328,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2010",0.4635711,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2011",0.3937914,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2012",0.4984968,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2013",0.4585463,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2014",0.3934206,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2015",0.4133568,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2016",0.3742325,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2017",0.3752062,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2018",0.2924584,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2019",0.3006195,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2020",0.2877922,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2021",0.2706207,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","1995",15.61386,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","1996",15.89377,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","1997",14.8795,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","1998",16.32327,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","1999",19.54458,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2000",17.03191,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2001",14.45577,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2002",10.68741,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2003",11.58893,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2004",11.35025,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2005",11.75551,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2006",11.7355,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2007",12.19345,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2008",10.25444,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2009",12.38406,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2010",12.63787,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2011",10.96684,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2012",10.03552,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2013",11.12135,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2014",11.28386,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2015",11.21627,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2016",10.71209,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2017",11.0386,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2018",10.35369,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2019",10.74752,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2020",10.02773,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2021",10.94101,
"USA","HHFA","CURDEP","PC_HHFA","A","1995",12.703,
"USA","HHFA","CURDEP","PC_HHFA","A","1996",12.07398,
"USA","HHFA","CURDEP","PC_HHFA","A","1997",11.1762,
"USA","HHFA","CURDEP","PC_HHFA","A","1998",10.37299,
"USA","HHFA","CURDEP","PC_HHFA","A","1999",9.587496,
"USA","HHFA","CURDEP","PC_HHFA","A","2000",10.08051,
"USA","HHFA","CURDEP","PC_HHFA","A","2001",11.07387,
"USA","HHFA","CURDEP","PC_HHFA","A","2002",12.22304,
"USA","HHFA","CURDEP","PC_HHFA","A","2003",11.73837,
"USA","HHFA","CURDEP","PC_HHFA","A","2004",11.35668,
"USA","HHFA","CURDEP","PC_HHFA","A","2005",11.30964,
"USA","HHFA","CURDEP","PC_HHFA","A","2006",11.17789,
"USA","HHFA","CURDEP","PC_HHFA","A","2007",11.35045,
"USA","HHFA","CURDEP","PC_HHFA","A","2008",13.93288,
"USA","HHFA","CURDEP","PC_HHFA","A","2009",13.49657,
"USA","HHFA","CURDEP","PC_HHFA","A","2010",12.31997,
"USA","HHFA","CURDEP","PC_HHFA","A","2011",13.18606,
"USA","HHFA","CURDEP","PC_HHFA","A","2012",12.84646,
"USA","HHFA","CURDEP","PC_HHFA","A","2013",12.02704,
"USA","HHFA","CURDEP","PC_HHFA","A","2014",11.96156,
"USA","HHFA","CURDEP","PC_HHFA","A","2015",12.67026,
"USA","HHFA","CURDEP","PC_HHFA","A","2016",12.95478,
"USA","HHFA","CURDEP","PC_HHFA","A","2017",12.29836,
"USA","HHFA","CURDEP","PC_HHFA","A","2018",12.74934,
"USA","HHFA","CURDEP","PC_HHFA","A","2019",11.90064,
"USA","HHFA","CURDEP","PC_HHFA","A","2020",13.01358,
"USA","HHFA","CURDEP","PC_HHFA","A","2021",13.15711,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","1995",6.256094,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","1996",5.921932,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","1997",5.895378,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","1998",5.919531,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","1999",6.046295,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2000",6.292038,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2001",6.489032,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2002",6.92823,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2003",6.770131,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2004",6.578124,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2005",6.478915,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2006",6.146065,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2007",6.089827,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2008",6.428877,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2009",6.529987,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2010",6.432052,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2011",6.408389,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2012",6.269485,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2013",6.128344,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2014",5.984856,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2015",5.982711,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2016",5.916692,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2017",5.744001,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2018",5.726315,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2019",5.474717,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2020",5.239025,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2021",4.868063,
"USA","HHFA","MFSH","PC_HHFA","A","1995",7.723818,
"USA","HHFA","MFSH","PC_HHFA","A","1996",8.492319,
"USA","HHFA","MFSH","PC_HHFA","A","1997",9.297314,
"USA","HHFA","MFSH","PC_HHFA","A","1998",10.30971,
"USA","HHFA","MFSH","PC_HHFA","A","1999",11.1545,
"USA","HHFA","MFSH","PC_HHFA","A","2000",11.17039,
"USA","HHFA","MFSH","PC_HHFA","A","2001",11.46411,
"USA","HHFA","MFSH","PC_HHFA","A","2002",10.63906,
"USA","HHFA","MFSH","PC_HHFA","A","2003",10.77811,
"USA","HHFA","MFSH","PC_HHFA","A","2004",10.34356,
"USA","HHFA","MFSH","PC_HHFA","A","2005",10.09113,
"USA","HHFA","MFSH","PC_HHFA","A","2006",10.7338,
"USA","HHFA","MFSH","PC_HHFA","A","2007",12.00617,
"USA","HHFA","MFSH","PC_HHFA","A","2008",10.91276,
"USA","HHFA","MFSH","PC_HHFA","A","2009",12.0081,
"USA","HHFA","MFSH","PC_HHFA","A","2010",11.93407,
"USA","HHFA","MFSH","PC_HHFA","A","2011",11.47505,
"USA","HHFA","MFSH","PC_HHFA","A","2012",12.17452,
"USA","HHFA","MFSH","PC_HHFA","A","2013",12.43779,
"USA","HHFA","MFSH","PC_HHFA","A","2014",12.29158,
"USA","HHFA","MFSH","PC_HHFA","A","2015",11.9902,
"USA","HHFA","MFSH","PC_HHFA","A","2016",11.74344,
"USA","HHFA","MFSH","PC_HHFA","A","2017",12.47048,
"USA","HHFA","MFSH","PC_HHFA","A","2018",12.01075,
"USA","HHFA","MFSH","PC_HHFA","A","2019",13.1838,
"USA","HHFA","MFSH","PC_HHFA","A","2020",13.0257,
"USA","HHFA","MFSH","PC_HHFA","A","2021",13.16968,
"USA","HHFA","PENSIONF","PC_HHFA","A","1995",28.47083,
"USA","HHFA","PENSIONF","PC_HHFA","A","1996",28.77979,
"USA","HHFA","PENSIONF","PC_HHFA","A","1997",28.00784,
"USA","HHFA","PENSIONF","PC_HHFA","A","1998",27.60377,
"USA","HHFA","PENSIONF","PC_HHFA","A","1999",27.10728,
"USA","HHFA","PENSIONF","PC_HHFA","A","2000",28.12277,
"USA","HHFA","PENSIONF","PC_HHFA","A","2001",28.4798,
"USA","HHFA","PENSIONF","PC_HHFA","A","2002",29.70383,
"USA","HHFA","PENSIONF","PC_HHFA","A","2003",28.79083,
"USA","HHFA","PENSIONF","PC_HHFA","A","2004",27.8935,
"USA","HHFA","PENSIONF","PC_HHFA","A","2005",27.52123,
"USA","HHFA","PENSIONF","PC_HHFA","A","2006",26.68597,
